date,8:00~9:00_x,9:00~10:00_x,10:00~11:00_x,11:00~12:00_x,12:00~13:00_x,13:00~14:00_x,14:00~15:00_x,15:00~16:00_x,16:00~17:00_x,17:00~18:00_x,18:00~19:00_x,19:00~20:00_x,20:00~21:00_x,21:00~22:00_x,8:00~9:00_y,9:00~10:00_y,10:00~11:00_y,11:00~12:00_y,12:00~13:00_y,13:00~14:00_y,14:00~15:00_y,15:00~16:00_y,16:00~17:00_y,17:00~18:00_y,18:00~19:00_y,19:00~20:00_y,20:00~21:00_y,21:00~22:00_y
2011/1/22(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/1/23(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2011/1/24(一),維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,有場,有場,有場,有場,有場,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,維修日,場地調整,場地調整,場地調整,場地調整,場地調整
2011/1/25(二),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/1/26(三),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/1/27(四),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/1/28(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,有場,有場,有場,有場,有場,有場,有場,有場,有場
2011/1/29(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/1/30(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,場地調整,有場,有場,場地調整,場地調整,場地調整,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整
2011/1/31(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕
2011/2/01(二),場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,場地修繕,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2011/2/02(三),春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕,春節除夕
2011/2/03(四),大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一,大年初一
2011/2/04(五),大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二,大年初二
2011/2/05(六),大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三,大年初三
2011/2/06(日),大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四,大年初四
2011/2/07(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,大年初五開放時間0900~1800,大年初五開放時間0900~1800,大年初五開放時間0900~1800,大年初五開放時間0900~1800,大年初五開放時間0900~1800,有場,有場,有場,有場,有場,有場,有場,有場,有場,大年初五開放時間0900~1800,大年初五開放時間0900~1800,大年初五開放時間0900~1800,大年初五開放時間0900~1800
2011/2/08(二),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2011/2/09(三),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2011/2/10(四),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2011/2/11(五),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,大型活動,大型活動,大型活動,大型活動,大型活動,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/12(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/13(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/14(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/15(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/16(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/17(四),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2011/2/18(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,大型活動,大型活動,大型活動,大型活動,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/19(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/20(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/21(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/22(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/23(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2011/2/24(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,大型活動,大型活動,大型活動,大型活動
2011/2/25(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/2/26(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
