date,8:00~9:00,9:00~10:00,10:00~11:00,11:00~12:00,12:00~13:00,13:00~14:00,14:00~15:00,15:00~16:00,16:00~17:00,17:00~18:00,18:00~19:00,19:00~20:00,20:00~21:00,21:00~22:00
2011/7/26(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/7/27(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/7/28(四),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/7/29(五),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/7/30(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/7/31(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/01(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/8/02(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/8/03(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/8/04(四),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/05(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/06(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/07(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/08(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2011/8/09(二),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/8/10(三),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2011/8/11(四),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/8/12(五),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/13(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/14(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/15(一),場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2011/8/16(二),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/17(三),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/18(四),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/19(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/20(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/21(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/22(一),維修日,維修日,維修日,維修日,維修日,維修日,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場
2011/8/23(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2011/8/24(三),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/25(四),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/26(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2011/8/27(六),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/28(日),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動
2011/8/29(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整
2011/8/30(二),有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,EMBA體適能課程,EMBA體適能課程
2011/8/31(三),有場,有場,有場,有場,有場,場地調整,有場,有場,有場,有場,有場,有場,有場,有場
2011/9/01(四),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2011/9/02(五),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/03(六),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/04(日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/05(一),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/06(二),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/07(三),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/08(四),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/09(五),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/10(六),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/11(日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日),開學典禮(新生家長日)
2011/9/12(一),2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽
2011/9/13(二),2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽
2011/9/14(三),2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽,2011亞洲女子排球錦標賽
